X,Y,OBJECTID,RESOURCE_NAME,ADDRESS,CITY,STATE,ZIP,PHONE,MAP_NAME,DATE_GEOCODED,LONGITUDE,LATITUDE,COUNTY,GEO_ACCURACY
-104.580683,38.313368,670,Walking Stick Restaurant,4301 Walking Stick Blvd.,Pueblo,CO,81001,719.269.3204,Post-Polio Support Groups,August 2014,-104.580683,38.313368,PUEBLO COUNTY,MATCH
-105.875167,37.446161,671,Alamosa County Public Health Dept.,8900-B Independence Way,Alamosa,CO,81101,719.589.6639,Single Entry Points,August 2014,-105.875167,37.446161,ALAMOSA COUNTY,MATCH
-104.857319,39.662159,672,Access Long Term Support Solutions,"3033 S. Parker Rd., 10th Floor",Denver,CO,80210,1.877.710.9993,Single Entry Points,August 2014,-104.857319,39.662159,ARAPAHOE COUNTY,MATCH
-103.237367,38.06583,673,Bent County Nursing Services,701 Park Ave.,Las Animas,CO,81054,719.456.0517,Single Entry Points,August 2014,-103.237367,38.06583,BENT COUNTY,MATCH
-105.093631,39.985944,674,"Adult Care Management, Inc.","1455 Dixon Ave., Suite 200",Lafayette,CO,80026,303.439.7011,Single Entry Points,August 2014,-105.093631,39.985944,BOULDER COUNTY,MATCH
-105.965076,37.263821,675,Conejos County Nursing Services,1902 State Hwy 285 South,La Jara,CO,81140,719.274.4307,Single Entry Points,August 2014,-105.965076,37.263821,CONEJOS COUNTY,CORRECTED
-108.073346,38.739579,676,Delta County Dept. of Health & Human Services,560 Dodge St.,Delta,CO,81416,970.872.1201,Single Entry Points,August 2014,-108.073346,38.739579,DELTA COUNTY,MATCH
-104.775556,38.835884,677,Rocky Mountain Options for Long-Term Care (OLTC),2812 E. Bijou St.,Colorado Springs,CO,80909,"719,457.0660",Single Entry Points,August 2014,-104.775556,38.835884,EL PASO COUNTY,MATCH
-105.183039,38.445014,678,Central Mountain Options for Long-Term Care (OLTC),172 Justice Center Rd.,Canon City,CO,81212,719.269.2041,Single Entry Points,August 2014,-105.183039,38.445014,FREMONT COUNTY,MATCH
-107.327203,39.546607,679,Northwest Options fro Long-Term Care (OLTC),"108 8th St., Suite 300",Glenwood Springs,CO,81601,970.963.1639,Single Entry Points,August 2014,-107.327203,39.546607,GARFIELD COUNTY,MATCH
-105.208241,39.73135,680,Jefferson County Dept. of Health & Human Services,"900 Jefferson County Pkwy, Suite 110",Golden,CO,80401,303.271.4216,Single Entry Points,August 2014,-105.208241,39.73135,JEFFERSON COUNTY,MATCH
-102.267815,39.299244,681,Kit Carson County Public Health,252 S. 14th St.,Burlington,CO,80807,719.346.7158,Single Entry Points,August 2014,-102.267815,39.299244,KIT CARSON COUNTY,MATCH
-107.877148,37.241444,682,San Juan Basin Health Dept.,281 Sawyer Dr.,Durango,CO,81302,970.247.5702,Single Entry Points,August 2014,-107.877148,37.241444,LA PLATA COUNTY,MATCH
-105.071916,40.607447,683,Larimer County Dept. of Human Services,1501 Blue Spruce Dr.,Fort Collins,CO,80524,970.498.6821,Single Entry Points,August 2014,-105.071916,40.607447,LARIMER COUNTY,MATCH
-105.074249,40.397707,684,Larimer County Options for Long-Term Care (OLTC),205 E. 6th St.,Loveland,CO,80537,970.498.6821,Single Entry Points,August 2014,-105.074249,40.397707,LARIMER COUNTY,MATCH
-104.502596,37.168723,685,Las Animas County Dept. of Human Services,204 S. Chestnut,Trinidad,CO,81082,719.846.2276,Single Entry Points,August 2014,-104.502596,37.168723,LAS ANIMAS COUNTY,MATCH
-108.50567,39.078821,686,Mesa County Dept. of Human Services,510 29 1/2 Rd.,Grand Junction,CO,81502,970.248.2888,Single Entry Points,August 2014,-108.50567,39.078821,MESA COUNTY,MATCH
-108.587035,37.34981,687,Montezuma County Health Dept.,106 W. North St.,Cortez,CO,81321,970.565.3056 ext. 250,Single Entry Points,August 2014,-108.587035,37.34981,MONTEZUMA COUNTY,MATCH
-107.866147,38.466403,688,Montrose County Dept. of Health & Human Services,1845 S. Twonsend Ave.,Montrose,CO,81401,970.252.5092,Single Entry Points,August 2014,-107.866147,38.466403,MONTROSE COUNTY,MATCH
-103.80166,40.249725,689,Northeast CO Area Agency on Aging,"231 Main St., Suite 211",Fort Morgan,CO,80701,970.867.9409,Single Entry Points,August 2014,-103.80166,40.249725,MORGAN COUNTY,CORRECTED
-103.543545,37.986464,690,Otero County Dept. of Human Services,"Courthouse, 13 W. 3rd",La Junta,CO,81050,719.383.3167,Single Entry Points,August 2014,-103.543545,37.986464,OTERO COUNTY,CORRECTED
-102.618292,38.079717,691,Prowers County Public Health Nursing Services,1001 S. Main St.,Lamar,CO,81052,719.668.0458,Single Entry Points,August 2014,-102.618292,38.079717,PROWERS COUNTY,MATCH
-104.609387,38.277879,692,"Pueblo County Dept. of Social Services, Options for Long-Term Care (OLTC)",212 W. 12th St.,Pueblo,CO,81003,719.583.6862,Single Entry Points,August 2014,-104.609387,38.277879,PUEBLO COUNTY,MATCH
-106.348925,37.677068,693,Rio Grande County Dept. of Social Services,1015 6th St.,Del Norte,CO,81132,719.5657.4208,Single Entry Points,August 2014,-106.348925,37.677068,RIO GRANDE COUNTY,MATCH
-106.349749,37.677129,694,Rio Grand Options for Long-Term Care (OLTC),925 6th St.,Del Norte,CO,81132,719.657.4208,Single Entry Points,August 2014,-106.349749,37.677129,RIO GRANDE COUNTY,MATCH
-104.697213,40.43701,695,Weld County Area Agency on Aging,"315 C. N. 11th Ave., PO Box 1805",Greeley,CO,80632,970.346.6950,Single Entry Points,September 2016,-104.697213,40.43701,WELD COUNTY,MATCH
-104.819348,39.981538,696,Rose Interpreting,334 S. 3rd Ave.,Brighton,CO,80601,720.232.8370,Sign Language Interpreters,August 2014,-104.819348,39.981538,ADAMS COUNTY,MATCH
-104.981147,39.896182,697,"Professional Sign Language Interpreting, Inc. (PSLI)",,Northglenn,CO,80233,303.920.7330,Sign Language Interpreters,August 2014,-104.981147,39.896182,ADAMS COUNTY,CORRECTED
-104.894269,39.941528,698,Soaring Hands Interpreting Services,13560 Uinta St.,Thornton,CO,80602,720.432.4804,Sign Language Interpreters,August 2014,-104.894269,39.941528,ADAMS COUNTY,MATCH
-104.786016,39.690456,699,Visible Voices,1452 S Pitkin Cir,Aurora,CO,80017,720.838.3737,Computer Assisted Real-Time Translation,August 2014,-104.786016,39.690456,ARAPAHOE COUNTY,MATCH
-105.04727,39.778901,700,Pika Sign Language Interpreters,4524 Winona Court,Denver,CO,80212,720.383.7452,Sign Language Interpreters,August 2014,-105.04727,39.778901,DENVER COUNTY,MATCH
-104.988968,39.740797,701,Denver Office of Sign Language Services & Resources,"201 W. Colfax Ave., Dept. 1102, 2nd Floor",Denver,CO,80202,720.913.8487,Sign Language Interpreters,August 2014,-104.988968,39.740797,DENVER COUNTY,MATCH
-104.988968,39.740797,702,Denver Office of Sign Language Services,"201 W. Colfax Ave., Dept. 1102",Denver,CO,80202,720.913.8487,Sign Language Interpreters,August 2014,-104.988968,39.740797,DENVER COUNTY,MATCH
-104.9977,39.738277,703,Purple Language Services,"1391 Speer Blvd., #200",Denver,CO,80246,303.321.6772,Sign Language Interpreters,August 2014,-104.9977,39.738277,DENVER COUNTY,MATCH
-104.846828,38.814804,704,Colorado Sign Language Services,727 Beacon Ridge Dr.,Colorado Springs,CO,80906,719.337.3310,Sign Language Interpreters,August 2014,-104.846828,38.814804,EL PASO COUNTY,MATCH
-104.846828,38.814804,705,Connections for Independent Living,727 Beacon Ridge Dr.,Colorado Springs,CO,80906,719.337.3310,Sign Language Interpreters,August 2014,-104.846828,38.814804,EL PASO COUNTY,MATCH
-104.76,38.81,706,"Access to Sign Language, Inc.",,Colorado Springs,CO,80935,719.302.5869,Sign Language Interpreters,August 2014,-104.76,38.81,EL PASO COUNTY,CORRECTED
-104.664612,38.90175,707,"Sign Language Network, Inc. (SLN)",,Colorado Springs,CO,80938,719.599.4517,Sign Language Interpreters,August 2014,-104.664612,38.90175,EL PASO COUNTY,CORRECTED
-104.872764,39.091656,708,Caption First,,Monument,CO,80132,800-825-5234,Computer Assisted Real-Time Translation,August 2014,-104.872764,39.091656,EL PASO COUNTY,CORRECTED
-105.08,39.85,709,The Interpreting Agency,,Arvada,CO,80006,303.357.0928,Sign Language Interpreters,August 2014,-105.08,39.85,JEFFERSON COUNTY,CORRECTED
-105.098539,40.592404,710,Deaf Communication Services,1221 Cherry St,Fort Collins,CO,80521,970.430.6878,Sign Language Interpreters,August 2014,-105.098539,40.592404,LARIMER COUNTY,CORRECTED
-105.098539,40.592404,711,Deaf Communication Services,1222 Cherry St,Fort Collins,CO,80521,970.430.6878,Sign Language Interpreters,August 2014,-105.098539,40.592404,LARIMER COUNTY,CORRECTED
-105.098539,40.592404,712,Deaf Communication Services,1223 Cherry St,Fort Collins,CO,80521,970.430.6878,Sign Language Interpreters,August 2014,-105.098539,40.592404,LARIMER COUNTY,CORRECTED
-105.098539,40.592404,713,Deaf Communication Services,1224 Cherry St,Fort Collins,CO,80521,970.430.6878,Sign Language Interpreters,August 2014,-105.098539,40.592404,LARIMER COUNTY,CORRECTED
-108.547354,39.065634,714,Center for Independence,"1600 Ute Ave., #100",Grand Junction,CO,81501,970.241.0315,Sign Language Interpreters,August 2014,-108.547354,39.065634,MESA COUNTY,MATCH
-104.775332,40.524144,715,24 Hour Sign Language Services,14885 WCR 74,Eaton,CO,80615,888.811.2424,Sign Language Interpreters,August 2014,-104.775332,40.524144,WELD COUNTY,MATCH
-104.692458,40.42214,716,Connections for Independent Living,"1024 9th Ave., Suite E",Greeley,CO,80634,970.352.8682,Sign Language Interpreters,August 2014,-104.692458,40.42214,WELD COUNTY,MATCH
-104.692458,40.42214,717,Colorado Sign Language Services,"1024 9th Ave., Suite E",Greeley,CO,80634,970.352.8682,Sign Language Interpreters,August 2014,-104.692458,40.42214,WELD COUNTY,MATCH
-104.923838,40.476643,718,Townsend Interpreting Services,402 14th St.,Windsor,CO,80550,970.460.6085,Sign Language Interpreters,August 2014,-104.923838,40.476643,WELD COUNTY,MATCH
,,719,"Educational & Medical Sign Language Services (ESLI, LLC)",Statewide Reach,n/a,CO,0,,Sign Language Interpreters,August 2014,,,,NO ADDRESS
-104.842457,39.743341,720,"Anschutz Outpatient Pavilion, University of Colorado Hospital","12634 E. 17th Ave., Room AOP 200",Aurora,CO,80045,720.848.4467,Stroke Support Groups,August 2014,-104.842457,39.743341,ADAMS COUNTY,MATCH
-104.763004,39.746835,721,"Parent Support Group, University Physicians Inc. Building, Lilly Marks Boardroom",31399 E. Montview Blvd.,Aurora,CO,80045,303.724.2677,Stroke Support Groups,August 2014,-104.763004,39.746835,ADAMS COUNTY,CORRECTED
-104.770746,39.965488,722,Platte Valley Medical Center,"1600 Prairie Center Pkwy, Conference Room A",Brighton,CO,80601,303.498.1840,Stroke Support Groups,August 2014,-104.770746,39.965488,ADAMS COUNTY,MATCH
-105.020638,39.876293,723,Federal Heights Heights Stroke Support Group,2710 W. 98th Dr.,Federal Heights,CO,80260,303.466.4830,Stroke Support Groups,August 2014,-105.020638,39.876293,ADAMS COUNTY,MATCH
-104.979482,39.850103,724,Vibra Hospital - Head Injury/Stroke Support Group,8451 Pearl St.,Thornton,CO,80229,303.355.9969,Stroke Support Groups,August 2014,-104.979482,39.850103,ADAMS COUNTY,MATCH
-104.979482,39.850103,725,"YESS Group (ages 20-50), Total Long Term Care, Pinnacle Center Conference Room",8451 Pearl St.,Thornton,CO,80229,303.730.8800,Stroke Support Groups,August 2014,-104.979482,39.850103,ADAMS COUNTY,MATCH
-105.018558,39.849144,726,St. Anthony's North Hospital,2551 W. 84th Ave.,Westminster,CO,80031,303.695.2836,Stroke Support Groups,August 2014,-105.018558,39.849144,ADAMS COUNTY,MATCH
-104.80965,39.676394,727,"Colorado Community Church, Green Bldg., Room East",2220 S. Chambers Rd.,Aurora,CO,80014,303.357.5449,Stroke Support Groups,August 2014,-104.80965,39.676394,ARAPAHOE COUNTY,MATCH
-104.831326,39.689644,728,"Medical Center of Aurora, Classroom 1",1501 S. Potomac,Aurora,CO,80012,303.918.9489,Stroke Support Groups,August 2014,-104.831326,39.689644,ARAPAHOE COUNTY,MATCH
-104.97923,39.653271,729,"Colorado Neurological Institute, Conference Room","701 E. Hampden, #415",Englewood,CO,80113,303.357.5444,Stroke Support Groups,August 2014,-104.97923,39.653271,ARAPAHOE COUNTY,MATCH
-104.97923,39.653271,730,"Long Term Stroke Survivors Group,  Colorado Neurological Institute, Conference Room","701 E. Hampden, #415",Englewood,CO,80113,303.357.5444,Stroke Support Groups,August 2014,-104.97923,39.653271,ARAPAHOE COUNTY,MATCH
-104.97923,39.653271,731,"Newly Diagnosed Stroke Survivors Group, Colorado Neurological Institute, Conference Room","701 E. Hampden, #415",Englewood,CO,80113,303.357.5444,Stroke Support Groups,August 2014,-104.97923,39.653271,ARAPAHOE COUNTY,MATCH
-104.988301,39.57728,732,"Aphasia Support Group, Littleton Adventist Hospital",7700 S. Broadway,Littleton,CO,80122,303.734.8694,Stroke Support Groups,August 2014,-104.988301,39.57728,ARAPAHOE COUNTY,MATCH
-104.988301,39.57728,733,"Colorado Brain Aneurysm Foundation Support Group, Littleton Adventist Hospital Conference Rooms 3&4",7700 S. Broadway,Littleton,CO,80122,303.734.8694,Stroke Support Groups,August 2014,-104.988301,39.57728,ARAPAHOE COUNTY,MATCH
-105.001008,39.573723,734,"HealthSouth Rehab Hospital, Large Day Room",1001 W. Mineral Ave.,Littleton,CO,80120,303.334.1134,Stroke Support Groups,August 2014,-105.001008,39.573723,ARAPAHOE COUNTY,MATCH
-104.990212,39.613912,735,"YESS Group (ages 20-50), Rocky Mountain Stroke Center",5666 S. Bannock St.,Littleton,CO,80120,303.734.8694,Stroke Support Groups,August 2014,-104.990212,39.613912,ARAPAHOE COUNTY,MATCH
-105.282967,40.025654,736,"Boulder Community Hospital Medical Pavilion, Homer Ball Conference Room (Basement)",1155 Alpine,Boulder,CO,80304,303.938.5382,Stroke Support Groups,August 2014,-105.282967,40.025654,BOULDER COUNTY,MATCH
-105.293897,40.020763,737,Mapleton Center,311 Mapleton Ave.,Boulder,CO,80301,303.441.2361,Stroke Support Groups,August 2014,-105.293897,40.020763,BOULDER COUNTY,MATCH
-105.083146,39.970534,738,Good Samaritan Medical Center Conference Center,200 Exempla Cir.,Lafayette,CO,80026,303.689.4028,Stroke Support Groups,August 2014,-105.083146,39.970534,BOULDER COUNTY,MATCH
-105.125171,40.18146,739,Longmont United Hospital,1950 Mountain View,Longmont,CO,80501,303.485.4163,Stroke Support Groups,August 2014,-105.125171,40.18146,BOULDER COUNTY,MATCH
-105.086659,39.920547,740,Broomfield Stroke Support Group,,Broomfield,CO,80038,303.730.8800,Stroke Support Groups,August 2014,-105.086659,39.920547,BROOMFIELD COUNTY,CORRECTED
-104.979447,39.70174,741,"Aphasia Support Group, Washington St. Community Center",809 S. Washington,Denver,CO,80210,303.759.9989,Stroke Support Groups,August 2014,-104.979447,39.70174,DENVER COUNTY,MATCH
-104.930251,39.667615,742,"Caregiver Support Group, Grace United Methodist Church Parlor Room",4905 E. Yale Ave.,Denver,CO,80222,303.756.2472,Stroke Support Groups,August 2014,-104.930251,39.667615,DENVER COUNTY,MATCH
-104.880872,39.706811,743,Windsor Gardens,"9155 E. Center Ave., #1-C",Denver,CO,80247,303.761.7889,Stroke Support Groups,August 2014,-104.880872,39.706811,DENVER COUNTY,MATCH
-104.803552,39.388662,744,Sky Cliff Stroke Center,4600 Hwy 86,Castle Rock,CO,80104,303.730.8800,Stroke Support Groups,August 2014,-104.803552,39.388662,DOUGLAS COUNTY,MATCH
-104.761363,39.518598,745,Seniors Helping Seniors - South Metro Denver,,Parker,CO,80134,303.990.4561,Stroke Support Groups,August 2014,-104.761363,39.518598,DOUGLAS COUNTY,CORRECTED
-106.827978,39.64961,746,Golden Eagle Senior Center,715 Broadway,Eagle,CO,81631,970.328.8896,Stroke Support Groups,August 2014,-106.827978,39.64961,EAGLE COUNTY,MATCH
-106.951711,39.64692,747,Eagle/Gypsum Stroke Club,,Gypsum,CO,81637,970.524.9325,Stroke Support Groups,August 2014,-106.951711,39.64692,EAGLE COUNTY,CORRECTED
-104.802835,38.854413,748,Colorado Springs Senior Center,1514 N. Hancock Ave.,Colorado Springs,CO,80915,719.630.2308,Stroke Support Groups,August 2014,-104.802835,38.854413,EL PASO COUNTY,MATCH
-104.757184,38.828433,749,Easter Seals Southern Colorado,225 S. Academy Blvd. #104,Colorado Springs,CO,80910,719.473.9839,Stroke Support Groups,August 2014,-104.757184,38.828433,EL PASO COUNTY,MATCH
-104.791493,38.82868,750,HealthSouth Rehab Hospital,325 Parkside Dr.,Colorado Springs,CO,80910,719.630.8000,Stroke Support Groups,August 2014,-104.791493,38.82868,EL PASO COUNTY,MATCH
-105.189352,38.446848,751,"Fremont County Stroke Survivors & Caregivers Group, Seventh Day Adventist Church",3180 E. Main St.,Canon City,CO,81212,719.276.1406,Stroke Support Groups,August 2014,-105.189352,38.446848,FREMONT COUNTY,MATCH
-106.924495,38.551203,752,"Gunnison Valley Hospital, Foundation House",711 N. Taylor St.,Gunnison,CO,81230,970.641.7248,Stroke Support Groups,August 2014,-106.924495,38.551203,GUNNISON COUNTY,MATCH
-105.090688,39.818515,753,"Aphasia Support Group, Arvada Methodist Church",6750 Carr St.,Arvada,CO,80004,303.730.8800,Stroke Support Groups,August 2014,-105.090688,39.818515,JEFFERSON COUNTY,MATCH
-105.12767,39.717818,754,St. Anthony's Medical Center,11600 W. 2nd Place,Lakewood,CO,80228,720.203.8959,Stroke Support Groups,August 2014,-105.12767,39.717818,JEFFERSON COUNTY,MATCH
-105.49448,40.380881,755,Healing Waters Foundation,1632-B Big Thomson Ave.,Estes Park,CO,80517,970.586.9205,Stroke Support Groups,August 2014,-105.49448,40.380881,LARIMER COUNTY,MATCH
-105.059129,40.572844,756,Center for Neurorehabilitation Services Conference Room,1045 Robertson,Fort Collins,CO,80524,970.493.6667 ext. 366,Stroke Support Groups,August 2014,-105.059129,40.572844,LARIMER COUNTY,MATCH
-105.063574,40.567206,757,"Life After Stroke Support Group, First Baptist Church",900 E. Prospect Rd.,Fort Collins,CO,80524,970.493.6667 ext. 336,Stroke Support Groups,August 2014,-105.063574,40.567206,LARIMER COUNTY,MATCH
-104.971319,40.40553,758,"Climbing Higher Stroke Group, Northern Colorado Rehab Hospital",4401 Union St.,Johnstown,CO,80534,970.619.3442,Stroke Support Groups,August 2014,-104.971319,40.40553,LARIMER COUNTY,MATCH
-104.971319,40.40553,759,Northern Colorado Rehab Hospital,4401 Union St.,Johnstown,CO,80534,970.619.3442,Stroke Support Groups,August 2014,-104.971319,40.40553,LARIMER COUNTY,MATCH
-103.220161,40.613557,760,"Sterling Regional Medical Center, Rehab Conference Room",615 Fairhurst St.,Sterling,CO,80751,970.522.0402,Stroke Support Groups,August 2014,-103.220161,40.613557,LOGAN COUNTY,MATCH
-108.542861,39.091957,761,"St. Mary's Life Center, 2nd Floor Grand Mesa Room","2686 Patterson Rd., Entrance 40",Grand Junction,CO,81502,970.298.1929,Stroke Support Groups,August 2014,-108.542861,39.091957,MESA COUNTY,MATCH
-107.869425,38.480251,762,Montrose Memorial Hospital Conference Room B,800 S. 3rd St.,Montrose,CO,81401,970.252.2588,Stroke Support Groups,August 2014,-107.869425,38.480251,MONTROSE COUNTY,MATCH
-104.65782,38.305406,763,"Parkview Strok Survivor Support Group, YMCA Campus",3200 E. Spaulding Ave.,Pueblo,CO,81008,719.584.4677,Stroke Support Groups,August 2014,-104.65782,38.305406,PUEBLO COUNTY,MATCH
-104.609137,38.25444,764,Stroke Survivors Support Groups of Pueblo,,Pueblo,CO,81008,719.583.8498,Stroke Support Groups,August 2014,-104.609137,38.25444,PUEBLO COUNTY,CORRECTED
-104.854611,37.953441,765,Colorado City Rec Center,5000 Cuerno Verde,Pueblo,CO,81004,719.676.2310,Stroke Support Groups,August 2014,-104.854611,37.953441,PUEBLO COUNTY,CORRECTED
-104.939825,39.826625,766,Veteran Service Office,7190 Colorado Blvd.,Commerce City,CO,80022,303.227.2107,Veteran Service Offices,August 2014,-104.939825,39.826625,ADAMS COUNTY,MATCH
-105.875167,37.446161,767,Veteran Service Office,"8900 Independence Way, PO Box 178",Alamosa,CO,81101,719.589.1108 x 1149,Veteran Service Offices,August 2014,-105.875167,37.446161,ALAMOSA COUNTY,MATCH
-105.008293,39.613045,768,Veteran Service Office - Arapahoe County Plaza,"1690 W. Littleton Blvd., Suite 103",Littleton,CO,80120,303.738.8045,Veteran Service Offices,August 2014,-105.008293,39.613045,ARAPAHOE COUNTY,MATCH
-107.009907,37.261768,769,Veteran Service Office,"451 Hot Springs Blvd., PO Box 1507",Pagosa Springs,CO,81147,970.264.4013,Veteran Service Offices,August 2014,-107.009907,37.261768,ARCHULETA COUNTY,MATCH
-102.614368,37.408341,770,Veteran Service Office,2550 Hwy 160,Springfield,CO,81073,719.563.0976,Veteran Service Offices,August 2014,-102.614368,37.408341,BACA COUNTY,CORRECTED
-103.222714,38.066673,771,Veteran Service Office - Bent County Courthouse,US Hwy 50 & CO 101,Las Animas,CO,81054,719.456.1600,Veteran Service Offices,August 2014,-103.222714,38.066673,BENT COUNTY,CORRECTED
-105.23689,40.021387,772,Veteran Service Office,"4999 Pearl East Circle, Suite 106",Boulder,CO,80501,303.441.3890,Veteran Service Offices,August 2014,-105.23689,40.021387,BOULDER COUNTY,MATCH
-105.11852,40.14747,773,"Veteran Service Office - Kansas Ave. Office Park, Workforce Boulder County","1500 Kansas Ave., Bldg 4D",Longmont,CO,80501,303.776.8502,Veteran Service Offices,August 2014,-105.11852,40.14747,BOULDER COUNTY,MATCH
-105.08869,39.922543,774,Veteran Service Office,6 Garden Center,Broomfield,CO,80020,720.887.2263,Veteran Service Offices,August 2014,-105.08869,39.922543,BROOMFIELD COUNTY,MATCH
-105.987807,38.534031,775,Veteran Service Office - Touber Building,"448 E. 1st St., Suite 216",Salida,CO,81201,719.539.3803,Veteran Service Offices,August 2014,-105.987807,38.534031,CHAFFEE COUNTY,MATCH
-102.353250895,38.8213951619001,776,Veteran Service Office,PO Box 824,Cheyenne Wells,CO,80810,719.767.5808,Veteran Service Offices,August 2014,-102.353250895,38.8213951619,CHEYENNE COUNTY,CORRECTED
-105.51666,39.742577,777,Veteran Service Office - Clear Creek Resource Center,"1531 Colorado Blvd., PO Box 3669",Idaho Springs,CO,80452,303.670.7543,Veteran Service Offices,August 2014,-105.51666,39.742577,CLEAR CREEK COUNTY,MATCH
-106.020778,37.091559,778,Veteran Service Office -Social Services/County Veterans Affairs Bldg.,"12987 DR 6, PO Box 196",Conejos,CO,81129,719.376.7625,Veteran Service Offices,August 2014,-106.020778,37.091559,CONEJOS COUNTY,CORRECTED
-105.423897895,37.2008461617,779,Veteran Service Office,PO Box 97,San Luis,CO,81152,719.672.3004,Veteran Service Offices,August 2014,-105.423897895,37.2008461617,COSTILLA COUNTY,CORRECTED
-103.756847,38.222075,780,Veteran Service Office - Crowley County Dept. of Human Services,"631 Main St., Stuite 100",Ordway,CO,81063,719.267.5251,Veteran Service Offices,August 2014,-103.756847,38.222075,CROWLEY COUNTY,MATCH
-105.461497,38.136042,781,Veteran Service Office,511 Main St.,Westcliffe,CO,81252,719.783.9470,Veteran Service Offices,August 2014,-105.461497,38.136042,CUSTER COUNTY,MATCH
-108.072327,38.740594,782,Veteran Service Office - Delta County Courthouse,501 Palmer St.,Delta,CO,81428,970.874.2082,Veteran Service Offices,August 2014,-108.072327,38.740594,DELTA COUNTY,MATCH
-105.024998,39.735545,783,"Veteran Service Office - Castr Bldg., Denver Human Services",1200 Federal,Denver,CO,80204,,Veteran Service Offices,August 2014,-105.024998,39.735545,DENVER COUNTY,MATCH
-104.973155,39.760035,784,"Veteran Service Office - Matthews Center Gldg., Community Resource & Referral Center",3030 Downing St.,Denver,CO,80205,720.944.3501,Veteran Service Offices,August 2014,-104.973155,39.760035,DENVER COUNTY,MATCH
-108.905943894,37.7661001617001,785,Veteran Service Office - VFW Hall,PO Box 668,Dove Creek,CO,81324,970.570.6847,Veteran Service Offices,August 2014,-108.905943894,37.7661001617,DOLORES COUNTY,CORRECTED
-104.860129,39.372382,786,Veteran Service Office - Wilcox Bldg,301 Wilcox St.,Castle Rock,CO,80109,303.814.5359,Veteran Service Offices,August 2014,-104.860129,39.372382,DOUGLAS COUNTY,MATCH
-106.82805,39.652119,787,Veteran Service Office - Health & Human Services Bldg.,"551 Broadway, PO Box 660",Eagle,CO,81631,970.390.4686,Veteran Service Offices,August 2014,-106.82805,39.652119,EAGLE COUNTY,MATCH
-104.715643,38.892591,788,Veteran Service Office,"5850 Championship View, Suite 130",Colorado Springs,CO,80922,719.520.7750,Veteran Service Offices,August 2014,-104.715643,38.892591,EL PASO COUNTY,MATCH
-104.538306895,39.2191321619,789,Veteran Service Office,PO Box 131,Elbert,CO,80106,303.520.6088,Veteran Service Offices,August 2014,-104.538306895,39.2191321619,ELBERT COUNTY,CORRECTED
-105.239827,38.442209,790,Veteran Service Office - Fremont County Admin Bldg.,"615 Macon Ave., Suite LL-8",Canon City,CO,81212,719.276.7400,Veteran Service Offices,August 2014,-105.239827,38.442209,FREMONT COUNTY,MATCH
-107.784998,39.531695,791,Veteran Service Office - c/o Farmer Insurance,"216 W. 3rd St., Rose Plaza, Suite 103",Rifle,CO,81650,970.625.9484,Veteran Service Offices,August 2014,-107.784998,39.531695,GARFIELD COUNTY,MATCH
-105.482813,39.839119,792,"Veteran Service Office - Gilpin County Justice Center, Dept. of Human Services","2960 Dory Hill Rd., Suite 100",Blackhawk,CO,80422,303.582.5444 x 1103,Veteran Service Offices,August 2014,-105.482813,39.839119,GILPIN COUNTY,MATCH
-106.102795,40.073043,793,Veteran Service Office - Grand County Courthouse,PO Box 264,Hot Sulpher Springs,CO,80451,970.725.3122,Veteran Service Offices,August 2014,-106.102795,40.073043,GRAND COUNTY,CORRECTED
-106.930333,38.547818,794,Veteran Service Office,316 W. Ohio,Gunnison,CO,81230,970.641.6147,Veteran Service Offices,August 2014,-106.930333,38.547818,GUNNISON COUNTY,MATCH
-107.3048034,38.0319374,795,Veteran Service Office,"896 Wildflower Rd., PO Box 865",Lake City,CO,81235,970.944.5014,Veteran Service Offices,August 2014,-107.3048034,38.0319374,HINSDALE COUNTY,CORRECTED
-104.78109,37.623431,796,Veteran Service Office- Huerfano County Dept. of Social Services,121 W. 6th St.,Walsenburg,CO,81089,719.738.2810 x34,Veteran Service Offices,August 2014,-104.78109,37.623431,HUERFANO COUNTY,MATCH
-106.283640895,40.7316451613001,797,Veteran Service Office,PO Box 1019,Walden,CO,80480,970.723.4660,Veteran Service Offices,August 2014,-106.283640895,40.7316451613,JACKSON COUNTY,CORRECTED
-105.209788,39.733459,798,Veteran Service Office - Jefferson County Laramie Bldg.,"3500 Illinois St., Suite 1600",Golden,CO,80401,303.271.4205,Veteran Service Offices,August 2014,-105.209788,39.733459,JEFFERSON COUNTY,MATCH
-102.730509,38.462194,799,Veteran Service Office - Kiowa County Courthouse,13344 Hwy 287,Eads,CO,81036,719.438.5421,Veteran Service Offices,August 2014,-102.730509,38.462194,KIOWA COUNTY,MATCH
-102.604937,39.306389,800,Veteran Service Office,140 Colorado Ave.,Stratton,CO,80836,719.440.4589,Veteran Service Offices,August 2014,-102.604937,39.306389,KIT CARSON COUNTY,MATCH
-107.874299,37.28405,801,Veteran Service Office - Riverside Professional Bldg.,"1970 E. 3rd Ave., Ste. 102",Durango,CO,81301,970.382.6150,Veteran Service Offices,August 2014,-107.874299,37.28405,LA PLATA COUNTY,MATCH
-107.633109894,37.1150041619,802,Veteran Service Office,PO Box 737,Ignacio,CO,81137,970.563.0100,Veteran Service Offices,August 2014,-107.633109894,37.1150041619,LA PLATA COUNTY,CORRECTED
